geography_id,time_period,condition_id,ehr_percent,mean_annual_source_denominator,ehr_rank,geography_type,denominator_unit,denominator_status,results_authorized,comparison_geography_id,is_crossing_tract,max_community_area_weight,is_dominant,comparison_rank,tract_quartile,comparison_quartile,tract_is_high,comparison_is_high,transition_state,comparison_geography_type,sensitivity_status,clinical_value_rule,zcta_id,tract_land_area,tract_water_area,overlap_land_area,overlap_water_area,overlap_fraction,zcta_count,covered_fraction,is_noncrossing,relationship_vintage,linkage_role
17031051200,2024,hypertension,29.4520547945,292,0.0678670360111,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,05,True,0.999923424955,True,0.012987012987,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031051300,2024,hypertension,29.7423887588,427,0.0720221606648,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,05,True,0.999913072717,True,0.012987012987,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031051400,2024,hypertension,31.5245478036,387,0.103878116343,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,05,True,0.996699487734,True,0.012987012987,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060100,2024,hypertension,30.0518134715,386,0.0803324099723,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999903818935,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060200,2024,hypertension,33.6257309942,342,0.148199445983,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999940523478,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060300,2024,hypertension,25.3101736973,403,0.0277008310249,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.99964032067,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060400,2024,hypertension,23.7154150198,506,0.0207756232687,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060500,2024,hypertension,36.036036036,222,0.209141274238,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999974942976,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060800,2024,hypertension,40.4967602592,926,0.339335180055,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.995215676555,True,0.038961038961,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031060900,2024,hypertension,40.3286978508,791,0.332409972299,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061000,2024,hypertension,22.6720647773,247,0.0124653739612,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061100,2024,hypertension,31.6831683168,101,0.106648199446,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061200,2024,hypertension,22.5806451613,248,0.01108033241,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061500,2024,hypertension,25.702811245,249,0.0304709141274,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061800,2024,hypertension,44.9101796407,167,0.475069252078,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061901,2024,hypertension,35.4709418838,499,0.191135734072,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031061902,2024,hypertension,34.0845070423,355,0.159279778393,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062000,2024,hypertension,23.3595800525,381,0.0152354570637,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062100,2024,hypertension,26.7139479905,423,0.0373961218837,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062200,2024,hypertension,22.4226804124,388,0.00969529085873,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062300,2024,hypertension,25.2830188679,265,0.0263157894737,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062400,2024,hypertension,31.6993464052,306,0.108033240997,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062500,2024,hypertension,30.4347826087,230,0.0872576177285,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999961831002,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062600,2024,hypertension,23.6503856041,389,0.0180055401662,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.992600518757,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062700,2024,hypertension,28.6089238845,381,0.0581717451524,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999931027648,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062800,2024,hypertension,24.6464646465,495,0.0221606648199,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999927542421,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031062900,2024,hypertension,20.8897485493,517,0.00415512465374,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.99994985694,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063000,2024,hypertension,23.5294117647,391,0.016620498615,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999908799304,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063100,2024,hypertension,26.1818181818,275,0.0346260387812,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063200,2024,hypertension,40.3554626242,1913,0.336565096953,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,False,1,True,0.038961038961,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063301,2024,hypertension,31.8007662835,261,0.1108033241,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999912844859,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063302,2024,hypertension,34.0694006309,634,0.157894736842,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999979627886,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063303,2024,hypertension,47.9166666667,432,0.596952908587,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.998116846612,True,0.038961038961,3,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031063400,2024,hypertension,21.2765957447,282,0.00692520775623,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,06,True,0.999913863642,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070101,2024,hypertension,36.6621067031,731,0.229916897507,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.993335203788,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070102,2024,hypertension,33.25,400,0.138504155125,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999989114165,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070103,2024,hypertension,18.4397163121,141,0.00138504155125,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070200,2024,hypertension,27.9022403259,491,0.0526315789474,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999884445706,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070300,2024,hypertension,20.8860759494,474,0.00277008310249,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999999306457,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070400,2024,hypertension,31.1300639659,469,0.0983379501385,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999985648006,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070500,2024,hypertension,25.0460405157,543,0.0249307479224,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999996893782,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070600,2024,hypertension,29.9065420561,535,0.0775623268698,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999997651451,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031070700,2024,hypertension,34.1911764706,544,0.163434903047,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.994863543358,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071000,2024,hypertension,33.0729166667,384,0.131578947368,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071100,2024,hypertension,29.8734177215,395,0.0761772853186,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071200,2024,hypertension,33.6283185841,452,0.149584487535,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071300,2024,hypertension,31.8649045521,681,0.113573407202,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071400,2024,hypertension,36.7781155015,987,0.235457063712,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071500,2024,hypertension,33.1834532374,1112,0.13296398892,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.99318994784,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071600,2024,hypertension,29.6089385475,358,0.0692520775623,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,False,1,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071700,2024,hypertension,34.0057636888,347,0.156509695291,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999379875634,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031071800,2024,hypertension,36.9642857143,560,0.240997229917,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,07,True,0.999931755492,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031080100,2024,hypertension,42.6721199727,1467,0.407202216066,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999951806861,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031080201,2024,hypertension,45.4205607477,1070,0.502770083102,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999953638676,True,0.155844155844,3,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031080202,2024,hypertension,41.7209908735,767,0.373961218837,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031080300,2024,hypertension,31.6588785047,856,0.105263157895,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999964973156,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031080400,2024,hypertension,46.9678953627,841,0.572022160665,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999997637186,True,0.155844155844,3,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081000,2024,hypertension,47.104749512,1537,0.574792243767,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,3,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081100,2024,hypertension,40.3389830508,885,0.335180055402,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081201,2024,hypertension,45.0564034506,1507,0.479224376731,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081300,2024,hypertension,46.9426751592,1570,0.569252077562,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,3,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081401,2024,hypertension,41.3333333333,600,0.364265927978,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081402,2024,hypertension,34.8958333333,768,0.173130193906,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.993970792376,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081500,2024,hypertension,37.150997151,1755,0.245152354571,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999497202365,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081600,2024,hypertension,32.6484018265,438,0.124653739612,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081700,2024,hypertension,27.5,840,0.0429362880886,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999868718972,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081800,2024,hypertension,27.761485826,2046,0.0512465373961,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,True,0.999594637822,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031081900,2024,hypertension,43.1818181818,176,0.423822714681,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,08,False,1,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031090100,2024,hypertension,41.8502202643,227,0.375346260388,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,09,False,1,True,0.324675324675,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031090200,2024,hypertension,44.4444444444,405,0.457756232687,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,09,True,0.999989460392,True,0.324675324675,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031090300,2024,hypertension,40.9090909091,88,0.352493074792,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,09,True,0.99995895117,True,0.324675324675,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100100,2024,hypertension,44.2073170732,328,0.450138504155,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.999470409374,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100200,2024,hypertension,42.4379232506,443,0.40027700831,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.996535968575,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100300,2024,hypertension,36.7688022284,359,0.234072022161,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.999930607248,True,0.168831168831,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100400,2024,hypertension,32.6424870466,193,0.123268698061,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.999988553014,True,0.168831168831,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100500,2024,hypertension,37.6623376623,385,0.261772853186,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.999983510277,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100600,2024,hypertension,42.8082191781,292,0.412742382271,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.999951580852,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031100700,2024,hypertension,39.6341463415,328,0.315789473684,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,10,True,0.999985446063,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031110100,2024,hypertension,46.5968586387,382,0.548476454294,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,11,True,0.993159710427,True,0.298701298701,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031110200,2024,hypertension,45.5026455026,189,0.506232686981,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,11,True,0.999984963114,True,0.298701298701,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031110300,2024,hypertension,39.1156462585,294,0.293628808864,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,11,True,0.999916550323,True,0.298701298701,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031110400,2024,hypertension,42.8571428571,308,0.414127423823,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,11,True,0.999964077033,True,0.298701298701,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031110501,2024,hypertension,40.4558404558,351,0.337950138504,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,11,True,0.99998374108,True,0.298701298701,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031110502,2024,hypertension,41.015625,256,0.357340720222,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,11,True,0.999858633456,True,0.298701298701,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031120100,2024,hypertension,38.7628865979,485,0.281163434903,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,12,True,0.994635076044,True,0.194805194805,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031120200,2024,hypertension,39.1061452514,537,0.289473684211,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,12,True,0.999999999755,True,0.194805194805,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031120300,2024,hypertension,43.2325886991,761,0.426592797784,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,12,True,0.998429372155,True,0.194805194805,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031120400,2024,hypertension,38.0471380471,297,0.270083102493,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,12,True,0.999806540072,True,0.194805194805,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031130100,2024,hypertension,44.4444444444,297,0.457756232687,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,13,True,0.999686938992,True,0.207792207792,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031130200,2024,hypertension,43.0107526882,186,0.419667590028,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,13,True,0.999146769953,True,0.207792207792,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031130300,2024,hypertension,41.4860681115,323,0.36703601108,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,13,True,0.999947837766,True,0.207792207792,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031140100,2024,hypertension,33.4645669291,254,0.14404432133,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,14,True,0.999751040816,True,0.0909090909091,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031140200,2024,hypertension,37.4345549738,382,0.252077562327,census_tract,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,False,14,False,1,True,0.0909090909091,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
