condition_id,time_period,eligible_tract_count,top_quartile_jaccard,results_authorized,result_type,comparison_geography_type,sensitivity_status,geography_id,eligible_year_count,persistent_transition_state,meets_two_of_three_rule
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031301701,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031301702,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031301801,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031301802,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031301803,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031310900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031320101,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031320102,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031320400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031320600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031330101,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031330102,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031330103,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031330200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031340300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031340400,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031340500,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031350400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031351000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031351100,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031351400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031351500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031360200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031380100,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031380200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031380600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031381200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031381400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031381500,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031381800,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031381900,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031390100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031390200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031390300,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031390400,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031390500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031390600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031400300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031400400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031400500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031400800,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031410200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031410500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031410600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031410700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031410800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031411100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031411200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420100,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420400,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420700,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031420800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031421200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430101,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430200,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031430900,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031431200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031431301,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031431302,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031431400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440101,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440102,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440201,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440202,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031440900,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031450300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460301,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460302,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031460800,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031470100,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031480100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031480200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031480300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031480400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031480500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490901,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031490902,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031491000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031491100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031491200,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031491300,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031491400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031500100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031500200,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031500300,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031510200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031510300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031520100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031520200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031520300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031520400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031520500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031520600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530501,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530502,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530503,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031530600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031540101,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031540102,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031550100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031550200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031560100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031560200,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031560300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031560700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031560800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031560900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031561000,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031561100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031570100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031570200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031570300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031570400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031570500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580501,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580502,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031580800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031590500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031590600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031600400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031600900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031610300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031610400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031611200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031611300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031611400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031611700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031611800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031611900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031612000,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031612100,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031612200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031620200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031620300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031630400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031630500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031630600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031630800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031630900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031640800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031650100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031650200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031650301,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031650302,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031650400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031650500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660301,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660302,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660800,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031660900,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670100,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670200,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031670900,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031671100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031671200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031671300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031671500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031671600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031671800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031680500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031680600,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031680900,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031681000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031681100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031681200,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031681300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031690300,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031690400,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031690500,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031690900,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031691000,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031691100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031691200,3,unstable,False
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031691300,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031691400,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031691500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700100,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700301,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700302,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700401,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700402,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700501,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031700502,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710200,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710800,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031710900,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031711000,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031711100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031711200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031711300,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031711400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031720700,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031730201,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031730202,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031730500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031730600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031730700,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031740100,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031740200,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031740300,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031740400,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031750100,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031750200,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031750300,3,moves_into_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031750400,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031750500,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031750600,3,remains_high,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031760801,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031760802,3,moves_out_of_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031760803,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031830500,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031830600,3,remains_below_highest_quartile,True
hypertension,,,,False,tract_persistence,chicago_community_area,all_eligible,17031830700,3,remains_below_highest_quartile,True
