condition_id,community_area_id,eligible_tract_count,median_rank,rank_iqr,rank_range,top_quartile_share,bottom_quartile_share,high_low_rank_coexistence,assignment_rule,max_overlay_weight,crossing_sensitivity,analysis_status,interpretation_label,results_authorized,noncrossing_only,capture_quartile_cut_points,capture_quartile_cut_point_source
hypertension,28,19,0.613573407202,0.339335180055,0.961218836565,0.263157894737,0.157894736842,True,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,29,12,0.782548476454,0.129847645429,0.408587257618,0.666666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,30,17,0.576177285319,0.181440443213,0.59972299169,0.0588235294118,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,31,9,0.472299168975,0.0526315789474,0.162049861496,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,32,6,0.297783933518,0.0522853185596,0.346260387812,0,0.166666666667,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,33,5,0.382271468144,0.202216066482,0.306094182825,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,34,4,0.751385041551,0.110457063712,0.271468144044,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999988074925,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,35,9,0.91135734072,0.196675900277,0.315789473684,0.777777777778,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,36,2,0.70567867036,0.0283933518006,0.0567867036011,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.998983538919,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,37,2,0.875346260388,0.117728531856,0.235457063712,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.995627704987,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,38,12,0.777700831025,0.156855955679,0.46675900277,0.666666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,39,6,0.613573407202,0.138850415512,0.335180055402,0.166666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999979890045,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,40,6,0.690443213296,0.0180055401662,0.127423822715,0.166666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,41,8,0.560941828255,0.129155124654,0.365650969529,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,42,10,0.668975069252,0.198753462604,0.457063711911,0.4,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999999734846,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,43,12,0.808864265928,0.0841412742382,0.3891966759,0.916666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,44,9,0.901662049861,0.149584487535,0.285318559557,0.777777777778,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,45,1,0.96675900277,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999758517801,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,46,8,0.765235457064,0.19459833795,0.335180055402,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,47,1,0.829639889197,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.992557070143,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,48,5,0.954293628809,0.0415512465374,0.180055401662,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999988377578,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,49,13,0.887811634349,0.142659279778,0.270083102493,0.769230769231,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,50,3,0.736842105263,0.16135734072,0.32271468144,0.333333333333,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999855028706,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,51,3,0.854570637119,0.0948753462604,0.189750692521,0.666666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999977253105,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,52,6,0.565789473684,0.0505540166205,0.239612188366,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,53,8,0.866343490305,0.0567867036011,0.128808864266,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,54,2,0.78635734072,0.0647506925208,0.129501385042,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,55,2,0.524238227147,0.0657894736842,0.131578947368,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.990874116289,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,56,9,0.430747922438,0.1108033241,0.534626038781,0.111111111111,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,57,5,0.405817174515,0.146814404432,0.216066481994,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,58,9,0.483379501385,0.0401662049861,0.216066481994,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,59,3,0.508310249307,0.0318559556787,0.0637119113573,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999985319021,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,60,6,0.602493074792,0.0560941828255,0.119113573407,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,61,13,0.587257617729,0.209141274238,0.534626038781,0.0769230769231,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,62,2,0.364958448753,0.0574792243767,0.114958448753,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.993610499109,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,63,5,0.409972299169,0.117728531856,0.189750692521,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,64,7,0.435595567867,0.0941828254848,0.217451523546,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,65,6,0.477493074792,0.0780817174515,0.224376731302,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999936708782,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,66,8,0.602493074792,0.162049861496,0.342105263158,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,67,16,0.853878116343,0.0952216066482,0.249307479224,0.8125,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,68,10,0.832409972299,0.108379501385,0.274238227147,0.7,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,69,12,0.783933518006,0.166551246537,0.44459833795,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,70,8,0.695983379501,0.192520775623,0.523545706371,0.375,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,71,14,0.873268698061,0.0670013850416,0.228531855956,0.928571428571,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,72,7,0.592797783934,0.123268698061,0.288088642659,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,73,5,0.835180055402,0.01108033241,0.0484764542936,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999999766669,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,74,4,0.616343490305,0.0370498614958,0.0567867036011,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,75,6,0.831024930748,0.0896814404432,0.315789473684,0.833333333333,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,76,3,0.673130193906,0.134349030471,0.268698060942,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,0.999991582907,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,77,16,0.284626038781,0.297783933518,0.520775623269,0,0.4375,False,dominant_community_area_max_overlay_weight_gte_0.99,1,all_eligible,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,False,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,01,3,0.333333333333,0.0590277777778,0.118055555556,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,02,2,0.135416666667,0.0520833333333,0.104166666667,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,03,3,0.201388888889,0.0868055555556,0.173611111111,0,0.666666666667,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,05,1,0.00694444444444,0,0,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,06,3,0.118055555556,0.0729166666667,0.145833333333,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,07,3,0.236111111111,0.159722222222,0.319444444444,0,0.666666666667,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,08,8,0.392361111111,0.342013888889,0.736111111111,0.25,0.375,True,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,15,2,0.215277777778,0.0763888888889,0.152777777778,0,0.5,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,17,3,0.527777777778,0.184027777778,0.368055555556,0.333333333333,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,19,2,0.104166666667,0.0416666666667,0.0833333333333,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,23,3,0.5625,0.329861111111,0.659722222222,0.333333333333,0.333333333333,True,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,24,5,0.166666666667,0.333333333333,0.451388888889,0,0.6,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,25,16,0.826388888889,0.229166666667,0.534722222222,0.625,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,26,2,0.975694444444,0.0104166666667,0.0208333333333,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,27,4,0.701388888889,0.0503472222222,0.118055555556,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,28,9,0.520833333333,0.493055555556,0.805555555556,0.333333333333,0.222222222222,True,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,29,5,0.916666666667,0.131944444444,0.243055555556,0.8,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,30,3,0.111111111111,0.0520833333333,0.104166666667,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,32,1,0.277777777778,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,33,1,0.243055555556,0,0,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,35,1,0.944444444444,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,38,2,0.652777777778,0.270833333333,0.541666666667,0.5,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,40,2,0.663194444444,0.0381944444444,0.0763888888889,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,41,2,0.590277777778,0.0138888888889,0.0277777777778,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,43,6,0.614583333333,0.149305555556,0.479166666667,0.166666666667,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,44,1,0.743055555556,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,46,1,0.354166666667,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,49,1,0.951388888889,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,53,3,0.708333333333,0.197916666667,0.395833333333,0.333333333333,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,54,1,0.847222222222,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,56,4,0.371527777778,0.0989583333333,0.208333333333,0,0.25,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,57,1,0.0138888888889,0,0,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,58,2,0.111111111111,0.0208333333333,0.0416666666667,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,60,3,0.583333333333,0.177083333333,0.354166666667,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,61,3,0.3125,0.0798611111111,0.159722222222,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,63,2,0.0381944444444,0.0104166666667,0.0208333333333,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,64,3,0.430555555556,0.0868055555556,0.173611111111,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,66,2,0.322916666667,0.09375,0.1875,0,0.5,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,67,3,0.784722222222,0.0173611111111,0.0347222222222,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,68,1,0.993055555556,0,0,1,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,69,2,0.631944444444,0.0208333333333,0.0416666666667,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,70,3,0.159722222222,0.104166666667,0.208333333333,0,0.666666666667,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,71,5,0.777777777778,0.118055555556,0.388888888889,0.6,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,74,3,0.548611111111,0.135416666667,0.270833333333,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,75,1,0.388888888889,0,0,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
copd,77,7,0.513888888889,0.215277777778,0.625,0,0.142857142857,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,01,6,0.251020408163,0.127551020408,0.244897959184,0,0.5,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,02,6,0.373469387755,0.0714285714286,0.175510204082,0,0,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,03,3,0.261224489796,0.0632653061224,0.126530612245,0,0.333333333333,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,04,3,0.102040816327,0.0510204081633,0.102040816327,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,05,5,0.118367346939,0.0367346938776,0.0612244897959,0,1,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,06,17,0.0571428571429,0.175510204082,0.338775510204,0,0.823529411765,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
hypertension,07,7,0.134693877551,0.114285714286,0.30612244898,0,0.857142857143,False,dominant_community_area_max_overlay_weight_gte_0.99,1,noncrossing_only,descriptive_within_community_distribution,direct_tract_distribution_not_area_prevalence,False,True,0.0518|0.0735|0.1127,governed_community_area_eligible_population
