zcta_id,geography_id,tract_land_area,tract_water_area,overlap_land_area,overlap_water_area,overlap_fraction,zcta_count,is_crossing_tract,is_dominant,dominant_zcta_id,covered_fraction,is_noncrossing,relationship_vintage,linkage_role
60618,17031140702,427095,0,36615,0,0.0857303410248,2,True,False,60625,1,False,2020,comparison_metadata_only_not_disease_aggregation
60625,17031140702,427095,0,390480,0,0.914269658975,2,True,True,60625,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031140800,714365,11508,52621,0,0.0724933976054,2,True,False,60625,1,False,2020,comparison_metadata_only_not_disease_aggregation
60625,17031140800,714365,11508,661744,11508,0.927506602395,2,True,True,60625,1,False,2020,comparison_metadata_only_not_disease_aggregation
60630,17031150200,1326781,0,638466,0,0.48121430741,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031150200,1326781,0,688315,0,0.51878569259,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60630,17031150300,1326511,0,623923,0,0.470348907774,3,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150300,1326511,0,20546,0,0.0154887520722,3,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031150300,1326511,0,682042,0,0.514162340154,3,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60630,17031150401,738022,0,699296,0,0.947527309484,2,True,True,60630,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150401,738022,0,38726,0,0.052472690516,2,True,False,60630,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150402,662508,0,662508,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60630,17031150501,698792,0,683479,0,0.978086469221,2,True,True,60630,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150501,698792,0,15313,0,0.0219135307788,2,True,False,60630,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150502,684583,0,684583,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150600,656191,0,656191,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031150700,662396,0,10111,0,0.0152642829969,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031150700,662396,0,652285,0,0.984735717003,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031150800,661051,0,661051,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60641,17031151001,330135,0,330135,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60641,17031151002,637151,0,637151,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031151100,660846,0,20543,0,0.0310859110897,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031151100,660846,0,640303,0,0.96891408891,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031151200,655584,0,655584,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60630,17031160100,593631,0,584666,0,0.984898025878,2,True,True,60630,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031160100,593631,0,8965,0,0.015101974122,2,True,False,60630,1,False,2020,comparison_metadata_only_not_disease_aggregation
60630,17031160200,956887,0,242199,0,0.253111391418,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031160200,956887,0,714688,0,0.746888608582,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031160300,426178,0,426178,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160400,657332,0,614981,0,0.935571370327,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031160400,657332,0,42351,0,0.0644286296727,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160501,345248,0,345248,0,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160502,310887,0,310887,0,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160601,328030,0,328030,0,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160602,570721,16735,570721,16735,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160700,773893,16585,773893,16585,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160800,657623,0,657623,0,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031160900,657733,0,634856,0,0.965218409294,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031160900,657733,0,22877,0,0.0347815907063,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031161000,426503,0,426503,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60641,17031161100,576830,0,576830,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60641,17031161200,517850,0,517850,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60641,17031161300,497602,0,497602,0,1,1,False,True,60641,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170100,1014644,0,1014644,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170200,653046,0,653046,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170300,1398898,0,1398898,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170400,769031,0,769031,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170500,1539539,0,1539539,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170600,566548,0,566548,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170700,579654,0,579654,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170800,730334,0,730334,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031170900,320579,0,44636,0,0.139235570639,2,True,False,60707,1,False,2020,comparison_metadata_only_not_disease_aggregation
60707,17031170900,320579,0,275943,0,0.860764429361,2,True,True,60707,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031171000,1393039,0,1393039,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031171100,666147,0,666147,0,1,1,False,True,60634,1,True,2020,comparison_metadata_only_not_disease_aggregation
60634,17031180100,1068354,0,986799,0,0.923662943182,2,True,True,60634,1,False,2020,comparison_metadata_only_not_disease_aggregation
60707,17031180100,1068354,0,81555,0,0.0763370568182,2,True,False,60634,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190100,316148,0,83031,0,0.262633323633,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031190100,316148,0,233117,0,0.737366676367,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190200,660108,0,44257,0,0.0670450895914,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031190200,660108,0,615851,0,0.932954910409,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031190300,660302,0,36076,0,0.0546356061317,3,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190300,660302,0,36039,0,0.0545795711659,3,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031190300,660302,0,588187,0,0.890784822702,3,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031190401,655475,0,631313,0,0.963138182234,2,True,True,60634,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190401,655475,0,24162,0,0.0368618177657,2,True,False,60634,1,False,2020,comparison_metadata_only_not_disease_aggregation
60634,17031190402,653980,0,613189,0,0.937626532921,2,True,True,60634,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190402,653980,0,40791,0,0.0623734670785,2,True,False,60634,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190601,690034,0,690034,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190602,621354,0,621354,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190701,277868,0,277868,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190702,383493,0,383493,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190800,661317,0,661317,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031190900,314637,0,314637,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031191000,434313,0,434313,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031191100,822433,0,822433,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031191200,705577,0,705577,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031191301,674995,0,674995,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031191302,631185,0,631185,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031200100,584862,0,55062,0,0.0941452855545,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031200100,584862,0,529800,0,0.905854714445,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031200200,818684,0,818684,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031200300,250668,0,250668,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031200401,402815,0,402815,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031200402,386205,0,349421,0,0.904755246566,2,True,True,60639,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031200402,386205,0,36784,0,0.0952447534341,2,True,False,60639,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210100,836118,17979,836118,17979,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031210400,421549,0,95943,0,0.227596317391,2,True,False,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031210400,421549,0,325606,0,0.772403682609,2,True,True,60641,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210501,313076,0,297691,0,0.95085857747,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031210501,313076,0,15385,0,0.04914142253,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210502,345944,0,289538,0,0.836950489097,3,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60641,17031210502,345944,0,20276,0,0.0586106421849,3,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031210502,345944,0,36130,0,0.104438868719,3,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210601,273651,0,273651,0,1,1,False,True,60618,1,True,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210602,381387,0,346826,0,0.909380760225,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031210602,381387,0,34561,0,0.0906192397748,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210700,497304,0,467097,0,0.939258481734,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031210700,497304,0,30207,0,0.0607415182665,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210800,162930,0,157777,0,0.968372920886,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031210800,162930,0,5153,0,0.0316270791137,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60618,17031210900,555364,15204,541082,15204,0.974968803017,2,True,True,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031210900,555364,15204,14282,0,0.0250311969827,2,True,False,60618,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220300,326095,0,326095,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220400,329548,0,329548,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220500,345392,0,345392,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220601,189121,0,189121,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220602,453640,0,453640,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220701,266386,0,266386,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031220702,575196,0,198080,0,0.344369571416,2,True,False,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220702,575196,0,377116,0,0.655630428584,2,True,True,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031220901,293288,0,21790,0,0.0742955729522,2,True,False,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220901,293288,0,271498,0,0.925704427048,2,True,True,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031220902,330304,0,6772,0,0.0205023251308,2,True,False,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031220902,330304,0,323532,0,0.979497674869,2,True,True,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221000,220053,0,220053,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221100,440042,0,440042,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221200,330421,0,330421,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221300,330104,0,330104,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221400,355032,0,355032,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221500,304903,0,304903,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031221600,327758,0,327758,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031222200,231074,0,231074,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031222500,160675,0,160675,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031222600,160604,0,160604,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031222700,224935,0,224935,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031222800,111384,0,111384,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031222900,218387,0,218387,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230100,166340,0,166340,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230200,214283,0,214283,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230300,106483,0,106483,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031230400,338511,0,7695,0,0.0227319053147,2,True,False,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230400,338511,0,330816,0,0.977268094685,2,True,True,60647,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031230500,526593,0,526593,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031230600,1010886,0,55983,0,0.0553801318843,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031230600,1010886,0,954903,0,0.944619868116,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230700,647089,0,27508,0,0.0425103811068,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031230700,647089,0,619581,0,0.957489618893,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230800,204403,0,10830,0,0.0529835667774,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031230800,204403,0,193573,0,0.947016433223,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031230900,451725,0,19791,0,0.0438120537938,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031230900,451725,0,431934,0,0.956187946206,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031231100,176381,0,176381,0,1,1,False,True,60651,1,True,2020,comparison_metadata_only_not_disease_aggregation
60651,17031231200,656674,0,656674,0,1,1,False,True,60651,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031231500,999706,0,965705,0,0.965989000766,2,True,True,60624,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031231500,999706,0,34001,0,0.0340109992338,2,True,False,60624,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031240200,166088,0,166088,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031240300,166319,0,143606,0,0.863437129853,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031240300,166319,0,22713,0,0.136562870147,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031240500,233803,0,233803,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031240600,165380,0,165380,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031240700,165872,0,165872,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60647,17031240800,166576,0,166576,0,1,1,False,True,60647,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031240900,958058,42315,730685,10221,0.740629745105,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031240900,958058,42315,227373,32094,0.259370254895,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241000,207513,0,202222,0,0.974502802234,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031241000,207513,0,5291,0,0.0254971977659,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241100,330813,0,308179,0,0.931580681533,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031241100,330813,0,22634,0,0.0684193184669,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241200,328117,0,316321,0,0.964049409205,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031241200,328117,0,11796,0,0.0359505907954,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241300,164085,0,154701,0,0.942810128897,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031241300,164085,0,9384,0,0.0571898711034,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241400,518625,0,510328,0,0.984001928175,2,True,True,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60647,17031241400,518625,0,8297,0,0.0159980718245,2,True,False,60622,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241500,302473,0,302473,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031241600,293931,0,40309,0,0.137137627538,2,True,False,60642,1,False,2020,comparison_metadata_only_not_disease_aggregation
60642,17031241600,293931,0,253622,0,0.862862372462,2,True,True,60642,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242000,326757,0,23593,0,0.0722035029089,2,True,False,60642,1,False,2020,comparison_metadata_only_not_disease_aggregation
60642,17031242000,326757,0,303164,0,0.927796497091,2,True,True,60642,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242100,327980,0,327980,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242200,326986,0,326986,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242300,328316,0,328316,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242400,328052,0,328052,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242500,309814,0,309814,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242600,475743,0,475743,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242700,175572,0,175572,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60612,17031242800,439630,0,397293,0,0.903698564702,2,True,True,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242800,439630,0,42337,0,0.0963014352979,2,True,False,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60612,17031242900,323819,0,302802,0,0.935096458207,2,True,True,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031242900,323819,0,21017,0,0.0649035417934,2,True,False,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60612,17031243000,324547,0,296551,0,0.913738225896,2,True,True,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031243000,324547,0,27996,0,0.0862617741036,2,True,False,60612,1,False,2020,comparison_metadata_only_not_disease_aggregation
60622,17031243100,324004,0,324004,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031243200,323850,0,323850,0,1,1,False,True,60622,1,True,2020,comparison_metadata_only_not_disease_aggregation
60622,17031243300,327093,0,31798,0,0.0972139422122,2,True,False,60642,1,False,2020,comparison_metadata_only_not_disease_aggregation
60642,17031243300,327093,0,295295,0,0.902786057788,2,True,True,60642,1,False,2020,comparison_metadata_only_not_disease_aggregation
60642,17031243400,328390,0,328390,0,1,1,False,True,60642,1,True,2020,comparison_metadata_only_not_disease_aggregation
60642,17031243500,657987,0,657987,0,1,1,False,True,60642,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250200,499204,0,499204,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250300,618881,0,618881,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250400,1308325,0,1308325,0,1,1,False,True,60639,1,True,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250500,2061581,0,35928,0,0.0174274015913,2,True,False,60707,1,False,2020,comparison_metadata_only_not_disease_aggregation
60707,17031250500,2061581,0,2025653,0,0.982572598409,2,True,True,60707,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250600,647765,0,33607,0,0.05188146936,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031250600,647765,0,614158,0,0.94811853064,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250700,662318,0,40545,0,0.0612168172992,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031250700,662318,0,621773,0,0.938783182701,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60639,17031250800,574711,0,99703,0,0.173483716163,2,True,False,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031250800,574711,0,475008,0,0.826516283837,2,True,True,60651,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251000,466955,0,466955,0,1,1,False,True,60651,1,True,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251100,496455,0,496455,0,1,1,False,True,60651,1,True,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251200,662289,0,662289,0,1,1,False,True,60651,1,True,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251300,653465,0,653465,0,1,1,False,True,60651,1,True,2020,comparison_metadata_only_not_disease_aggregation
60644,17031251400,688028,0,657697,0,0.955916038301,2,True,True,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251400,688028,0,30331,0,0.0440839616992,2,True,False,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60644,17031251500,683926,0,665334,0,0.972815772467,2,True,True,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251500,683926,0,18592,0,0.0271842275334,2,True,False,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60644,17031251600,480786,0,458013,0,0.952633812133,2,True,True,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251600,480786,0,22773,0,0.0473661878674,2,True,False,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60644,17031251700,486655,0,455260,0,0.935488179511,2,True,True,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60651,17031251700,486655,0,31395,0,0.0645118204888,2,True,False,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60644,17031251800,997741,0,997741,0,1,1,False,True,60644,1,True,2020,comparison_metadata_only_not_disease_aggregation
60644,17031251900,632452,0,632452,0,1,1,False,True,60644,1,True,2020,comparison_metadata_only_not_disease_aggregation
60644,17031252000,624594,0,624594,0,1,1,False,True,60644,1,True,2020,comparison_metadata_only_not_disease_aggregation
60644,17031252101,827450,24575,827450,24575,1,1,False,True,60644,1,True,2020,comparison_metadata_only_not_disease_aggregation
60644,17031252102,670761,0,670761,0,1,1,False,True,60644,1,True,2020,comparison_metadata_only_not_disease_aggregation
60644,17031252201,386790,0,386790,0,1,1,False,True,60644,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031252202,637446,0,24866,0,0.0390087944704,2,True,False,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60644,17031252202,637446,0,612580,0,0.96099120553,2,True,True,60644,1,False,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260100,325451,0,325451,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260200,328451,0,328451,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260300,329187,0,329187,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260400,328225,0,328225,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260500,337553,0,337553,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260600,318825,0,318825,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260700,329201,0,329201,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260800,328945,0,328945,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031260900,228195,0,228195,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031261000,499037,0,499037,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60624,17031270500,561347,0,561347,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
60612,17031271200,329808,0,329808,0,1,1,False,True,60612,1,True,2020,comparison_metadata_only_not_disease_aggregation
60612,17031271300,327413,0,96499,0,0.294731730261,2,True,False,60624,1,False,2020,comparison_metadata_only_not_disease_aggregation
60624,17031271300,327413,0,230914,0,0.705268269739,2,True,True,60624,1,False,2020,comparison_metadata_only_not_disease_aggregation
60624,17031271400,328376,0,328376,0,1,1,False,True,60624,1,True,2020,comparison_metadata_only_not_disease_aggregation
