geography_id,condition_id,numerator,denominator,eligible_years,ehr_percent,ehr_rank,geography_type,results_authorized,mean_annual_source_denominator,denominator_years,denominator_unit,denominator_status,comparison_geography_id,is_crossing_tract,max_community_area_weight,is_dominant,comparison_rank,tract_quartile,comparison_quartile,tract_is_high,comparison_is_high,transition_state,comparison_geography_type,sensitivity_status,clinical_value_rule,zcta_id,tract_land_area,tract_water_area,overlap_land_area,overlap_water_area,overlap_fraction,zcta_count,covered_fraction,is_noncrossing,relationship_vintage,linkage_role
17031750600,hypertension,538,939,3,57.2949946752,0.858725761773,census_tract,False,313,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,75,True,0.999885458658,True,0.792207792208,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031760801,hypertension,188,419,3,44.8687350835,0.463988919668,census_tract,False,139.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,76,True,0.9996407156,True,0.584415584416,2,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031760802,hypertension,327,608,3,53.7828947368,0.732686980609,census_tract,False,202.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,76,True,0.999991582907,True,0.584415584416,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031760803,hypertension,306,596,3,51.3422818792,0.673130193906,census_tract,False,198.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,76,True,0.999988443758,True,0.584415584416,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031830500,hypertension,651,1298,3,50.1540832049,0.639889196676,census_tract,False,432.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,30,True,0.992260268106,True,0.519480519481,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031830600,hypertension,472,1302,3,36.2519201229,0.18836565097,census_tract,False,434,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,01,True,0.999927301577,True,0.103896103896,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031830700,hypertension,681,1925,3,35.3766233766,0.164819944598,census_tract,False,641.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,03,True,0.999962249453,True,0.142857142857,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031830800,hypertension,368,994,3,37.0221327968,0.214681440443,census_tract,False,331.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,04,True,0.999770555378,True,0.038961038961,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031830900,hypertension,425,1228,3,34.6091205212,0.149584487535,census_tract,False,409.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,22,True,0.995278167404,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831100,hypertension,592,1834,3,32.2791712105,0.105263157895,census_tract,False,611.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,21,True,0.999968967577,True,0.116883116883,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831200,hypertension,512,1219,3,42.0016406891,0.362880886427,census_tract,False,406.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,20,True,0.99490369442,True,0.285714285714,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831300,hypertension,236,437,3,54.004576659,0.739612188366,census_tract,False,145.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,25,True,0.99787450656,True,0.974025974026,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831400,hypertension,786,1345,3,58.43866171,0.886426592798,census_tract,False,448.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,25,True,0.999999993899,True,0.974025974026,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831500,hypertension,495,1062,3,46.6101694915,0.526315789474,census_tract,False,354,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,19,True,0.999391138315,True,0.311688311688,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831600,hypertension,1008,2021,3,49.8762988619,0.630193905817,census_tract,False,673.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,18,True,0.999457773684,True,0.506493506494,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831700,hypertension,336,756,3,44.4444444444,0.443905817175,census_tract,False,252,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,15,True,0.999738899907,True,0.194805194805,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031831900,hypertension,356,1147,3,31.037489102,0.0831024930748,census_tract,False,382.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,06,True,0.999990896925,True,0.025974025974,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832000,hypertension,144,582,3,24.7422680412,0.0180055401662,census_tract,False,194,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,06,False,1,True,0.025974025974,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832100,hypertension,455,1274,3,35.7142857143,0.174515235457,census_tract,False,424.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,06,True,0.999993569578,True,0.025974025974,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832200,hypertension,298,1122,3,26.559714795,0.0249307479224,census_tract,False,374,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,22,True,0.999980957283,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832300,hypertension,276,905,3,30.4972375691,0.0761772853186,census_tract,False,301.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,22,True,0.996880550133,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832400,hypertension,355,1310,3,27.0992366412,0.0332409972299,census_tract,False,436.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,22,True,0.999862009665,True,0.0519480519481,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832500,hypertension,582,1662,3,35.0180505415,0.156509695291,census_tract,False,554,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,07,True,0.991941523373,True,0.0649350649351,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832600,hypertension,559,1911,3,29.2517006803,0.0623268698061,census_tract,False,637,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,07,True,0.991875534068,True,0.0649350649351,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031832900,hypertension,481,1119,3,42.9848078642,0.393351800554,census_tract,False,373,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,False,1,True,0.337662337662,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031833000,hypertension,1505,5642,3,26.6749379653,0.0290858725762,census_tract,False,1880.66666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,True,0.999726733739,True,0.337662337662,1,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031833100,hypertension,1919,5409,3,35.4779071917,0.16620498615,census_tract,False,1803,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,False,1,True,0.337662337662,1,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031833300,hypertension,689,1580,3,43.6075949367,0.414127423823,census_tract,False,526.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,False,1,True,0.337662337662,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031833900,hypertension,292,555,3,52.6126126126,0.707756232687,census_tract,False,185,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,46,True,0.991853852249,True,0.896103896104,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834000,hypertension,458,864,3,53.0092592593,0.716066481994,census_tract,False,288,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,49,True,0.999131178651,True,0.935064935065,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834200,hypertension,897,1587,3,56.5217391304,0.825484764543,census_tract,False,529,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,43,True,0.999810737039,True,0.753246753247,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834400,hypertension,860,1727,3,49.7973364215,0.627423822715,census_tract,False,575.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,42,True,0.999955591924,True,0.636363636364,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834500,hypertension,335,645,3,51.9379844961,0.691135734072,census_tract,False,215,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,40,True,0.998405266896,True,0.662337662338,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834600,hypertension,486,858,3,56.6433566434,0.83379501385,census_tract,False,286,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,68,True,0.999042559222,True,0.779220779221,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834700,hypertension,406,801,3,50.6866416979,0.653739612188,census_tract,False,267,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,68,True,0.999977888506,True,0.779220779221,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834800,hypertension,457,806,3,56.699751861,0.836565096953,census_tract,False,268.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,68,False,1,True,0.779220779221,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031834900,hypertension,441,753,3,58.5657370518,0.8891966759,census_tract,False,251,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,67,True,0.999938834662,True,0.766233766234,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031835200,hypertension,341,721,3,47.2954230236,0.549861495845,census_tract,False,240.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,56,True,0.999132393348,True,0.363636363636,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031835500,hypertension,432,794,3,54.4080604534,0.757617728532,census_tract,False,264.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,37,True,0.993153123422,True,0.857142857143,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031835600,hypertension,272,425,3,64,0.993074792244,census_tract,False,141.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,37,True,0.995627704987,True,0.857142857143,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031835800,hypertension,361,708,3,50.988700565,0.660664819945,census_tract,False,236,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,38,False,1,True,0.701298701299,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836000,hypertension,642,1177,3,54.5454545455,0.764542936288,census_tract,False,392.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,38,True,0.99992210931,True,0.701298701299,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836100,hypertension,751,1447,3,51.9004837595,0.689750692521,census_tract,False,482.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,40,True,0.999399584776,True,0.662337662338,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836300,hypertension,323,673,3,47.9940564636,0.580332409972,census_tract,False,224.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,41,True,0.999970529768,True,0.597402597403,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836500,hypertension,350,681,3,51.3950073421,0.67728531856,census_tract,False,227,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,36,True,0.998956046429,True,0.675324675325,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836600,hypertension,669,1381,3,48.4431571325,0.59972299169,census_tract,False,460.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,23,True,0.999958164706,True,0.454545454545,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836700,hypertension,521,1014,3,51.3806706114,0.674515235457,census_tract,False,338,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,23,True,0.994821707609,True,0.454545454545,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836800,hypertension,710,1274,3,55.7299843014,0.795013850416,census_tract,False,424.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,27,True,0.999993174369,True,0.805194805195,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031836900,hypertension,328,639,3,51.3302034429,0.671745152355,census_tract,False,213,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,27,False,1,True,0.805194805195,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031837000,hypertension,604,1133,3,53.3097969991,0.725761772853,census_tract,False,377.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,27,False,1,True,0.805194805195,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031837300,hypertension,833,1397,3,59.627773801,0.916897506925,census_tract,False,465.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,27,True,0.999848469508,True,0.805194805195,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031837400,hypertension,725,1382,3,52.4602026049,0.69944598338,census_tract,False,460.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,27,True,0.999142279775,True,0.805194805195,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031837800,hypertension,996,1884,3,52.8662420382,0.713296398892,census_tract,False,628,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,True,0.999826276255,True,0.337662337662,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838000,hypertension,1089,1834,3,59.3784078517,0.909972299169,census_tract,False,611.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,False,1,True,0.337662337662,4,2,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838100,hypertension,1376,2170,3,63.4101382488,0.990304709141,census_tract,False,723.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,False,1,True,0.337662337662,4,2,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838200,hypertension,761,1614,3,47.1499380421,0.545706371191,census_tract,False,538,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,False,1,True,0.337662337662,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838300,hypertension,667,1679,3,39.7260273973,0.281163434903,census_tract,False,559.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,08,False,1,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838600,hypertension,413,745,3,55.4362416107,0.788088642659,census_tract,False,248.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,29,True,0.999947784568,True,0.714285714286,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838700,hypertension,942,1679,3,56.1048243002,0.813019390582,census_tract,False,559.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,29,False,1,True,0.714285714286,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031838800,hypertension,352,653,3,53.9050535988,0.738227146814,census_tract,False,217.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,51,True,0.995740328588,True,0.844155844156,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839000,hypertension,2188,5519,3,39.6448631999,0.278393351801,census_tract,False,1839.66666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,32,True,0.992680345363,True,0.155844155844,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839100,hypertension,1103,3178,3,34.7073631215,0.152354570637,census_tract,False,1059.33333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,32,True,0.992816193284,True,0.155844155844,1,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839200,hypertension,1170,1799,3,65.036131184,0.997229916898,census_tract,False,599.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,35,True,0.999996655156,True,0.961038961039,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839500,hypertension,462,755,3,61.1920529801,0.958448753463,census_tract,False,251.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,35,False,1,True,0.961038961039,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839600,hypertension,395,656,3,60.2134146341,0.929362880886,census_tract,False,218.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,35,True,0.9999315312,True,0.961038961039,4,4,True,True,remains_high,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839700,hypertension,977,2050,3,47.6585365854,0.563711911357,census_tract,False,683.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,60,True,0.998906964334,True,0.493506493506,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839800,hypertension,616,1241,3,49.6373892023,0.623268698061,census_tract,False,413.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,60,False,1,True,0.493506493506,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031839900,hypertension,1082,2253,3,48.0248557479,0.581717451524,census_tract,False,751,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,60,True,0.995004770802,True,0.493506493506,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031840100,hypertension,494,989,3,49.9494438827,0.63296398892,census_tract,False,329.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,60,True,0.999899275915,True,0.493506493506,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031840300,hypertension,703,1498,3,46.9292389853,0.537396121884,census_tract,False,499.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,59,True,0.999030647697,True,0.441558441558,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031840700,hypertension,480,1086,3,44.1988950276,0.435595567867,census_tract,False,362,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,30,True,0.999963928545,True,0.519480519481,2,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031840800,hypertension,390,839,3,46.483909416,0.519390581717,census_tract,False,279.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,30,False,1,True,0.519480519481,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031841000,hypertension,273,582,3,46.9072164948,0.536011080332,census_tract,False,194,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,33,True,0.996912053631,True,0.25974025974,3,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031841100,hypertension,1270,2317,3,54.8122572292,0.779778393352,census_tract,False,772.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,34,True,0.991014761662,True,0.727272727273,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031841500,hypertension,517,1057,3,48.9120151372,0.609418282548,census_tract,False,352.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,29,False,1,True,0.714285714286,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031841700,hypertension,356,578,3,61.5916955017,0.969529085873,census_tract,False,192.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,30,True,0.999911580662,True,0.519480519481,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031841800,hypertension,493,944,3,52.2245762712,0.696675900277,census_tract,False,314.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,69,True,0.996770588173,True,0.74025974026,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031841900,hypertension,1263,3044,3,41.4914586071,0.337950138504,census_tract,False,1014.66666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,True,0.998143059393,True,0.337662337662,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031842000,hypertension,306,594,3,51.5151515152,0.681440443213,census_tract,False,198,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,35,True,0.9964398424,True,0.961038961039,3,4,False,True,moves_into_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031842200,hypertension,943,2277,3,41.4141414141,0.335180055402,census_tract,False,759,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,08,True,0.998693737705,True,0.168831168831,2,1,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031842500,hypertension,332,711,3,46.6947960619,0.530470914127,census_tract,False,237,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,69,True,0.999907613759,True,0.74025974026,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031842600,hypertension,1077,2194,3,49.0884229717,0.612188365651,census_tract,False,731.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,61,True,0.998064343105,True,0.545454545455,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031842800,hypertension,849,2006,3,42.3230309073,0.371191135734,census_tract,False,668.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,58,True,0.991806355975,True,0.38961038961,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031842900,hypertension,965,1693,3,56.9994093325,0.846260387812,census_tract,False,564.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,28,True,0.991586271084,True,0.337662337662,4,2,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031843000,hypertension,731,1246,3,58.6677367576,0.891966759003,census_tract,False,415.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,29,True,0.995125673605,True,0.714285714286,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031843100,hypertension,415,764,3,54.3193717277,0.750692520776,census_tract,False,254.666666667,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,29,True,0.999985801029,True,0.714285714286,4,3,True,False,moves_out_of_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031843200,hypertension,619,1401,3,44.1827266238,0.43351800554,census_tract,False,467,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,31,True,0.993398694764,True,0.402597402597,2,2,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
17031843300,hypertension,393,820,3,47.9268292683,0.570637119114,census_tract,False,273.333333333,3,mean_annual_source_denominator_not_unique_people,guarded_source_position_25,29,True,0.996625660243,True,0.714285714286,3,3,False,False,remains_below_highest_quartile,chicago_community_area,all_eligible,direct_tract_and_direct_coarser_values_only,,,,,,,,,,,
